BIZ_NO,CMP_PFIX_NM,CMP_NM,CMP_SFIX_NM,CMP_ENM,BZ_TYP,CMP_SCL,PBCO_GB,PSN_CORP_GB,HDOF_BR_GB,FR_IVST_CORP_YN,VENT_YN,LIST_CD,IND_CD_ORDR,IND_CD1,IND_CD2,IND_CD3,PB_ORG_TYP,MDSCO_PRTC_YN,HDOF_CMP_CD,ESTB_DATE,ESTB_GB,LIST_DATE,MN_BIZ_CONT,NATN_NM,HOMEPAGE_URL,CEO_NM,EMP_CNT
8658700728,(유),성림개발,,SeongRim Development Ltd.,M,2,2,1,1,N,N,,10,42132,,,0,N,,20170516,04,,철근콘크리트 공사업,,,최복례,0
4168522263,(주),모악엔지니어링고흥지점,,"Moak Engineering Goheung Branch Co., Ltd.",M,2,2,1,2,N,N,,10,49309,,,0,N,1529545,20091001,01,,화물운송대행,,,전광열,
5568800670,(주),디에이치종합개발,,"DH General Development Co., Ltd.",M,2,2,1,1,N,N,,10,41229,,,0,N,,20170516,01,,건축공사업,,,신덕철,7
6138181017,,베어인더주피에프브이,(주),"Bear In The Ju PFV Co., Ltd.",M,2,2,1,1,N,N,,10,64999,,,0,N,,20170519,01,,상당한 기간과 금융의 투자가 요구되는 대한민국 경기도 평택시 포승읍 만호리 소재 창고시,,,진펑자우,
2788800713,(주),코람코가치부가형리테일제4호위탁관리자부동산투자회사,,KORAMCO VALUE-ADD RETAIL JA-REIT 4,M,2,2,1,1,N,N,,10,64201,,,0,N,,20170519,01,,부동산의 취득 관리 개량 및 처분,,,주식회사코람코자산신탁,0
8708600780,(주),신성티엔,,"SINSUNG TN Co., Ltd",M,2,2,1,1,N,N,,10,26299,,,0,N,,20170518,01,,전자부품의 제조업,,,전영원,9
5028700870,(주),리프이엔지,,"REF ENG Co., Ltd",M,2,2,1,1,N,N,,10,42412,,,0,N,,20170522,01,,"실내건축, 인테리어업",,,이성욱,
7798800711,(주),조양미네랄,,"JOYANG MINERAL CO., LTD.",M,2,2,1,1,N,N,,10,33999,,,0,N,,20170515,01,,친환경 비철금속 광물 응용재료 제조 및 가공업,,,최성천,5
3778100670,(주),충청콘크리트,,"Chungcheong Concrete Co., Ltd.",M,2,2,1,1,N,N,,10,23329,,,0,N,,20170518,01,,콘크리트제품 제조 및 판매,,,박효순,8
3738700632,(주),예린건축,,"Yerin Construction Co., Ltd.",M,2,2,1,1,N,N,,10,72111,,,0,N,,20170125,01,,"전문, 과학 및 기술서비스업 건축설계 및 관련 서비스업",,,김정희,0
4188600525,,송도에이투피에프브이,,"Songdo A2 PFV Co., Ltd.",M,2,2,1,1,N,N,,10,41111,,,0,N,,20161125,01,,주택신축 건설업,,,이상호,1
6828100626,(주),코람코가치부가형리테일제1호위탁관리모부동산투자회사,,KORAMCO VALUE-ADD RETAIL MO-REIT 1,M,2,2,1,1,N,N,,10,68111,,,0,N,,20160720,01,,"임대,유가증권매매 외 부동산업",,,주식회사코람코자산신탁,3
4498800353,(주),에이알에이글로벌리츠제1호위탁관리부동산투자회사,,"ARA Global Reits Je 1Howitak Management Real Estate Investment Trusts Co., Ltd.",M,2,2,1,1,N,N,,10,68221,,,0,N,,20160519,01,,"부동산 개발 및 투자 부동산업, 금융업",,,이준구,375
4388700185,(주),대광산업,,"Daekwang Industry Co., Ltd.",M,2,2,1,1,N,N,,10,31114,,,0,N,,20150904,01,,선박기자재 제조,,,김순방,5
5568700601,,에이치앤에이치코리아,(주),"H&H Korea Co., Ltd.",M,2,2,1,1,N,N,,10,73200,,,0,N,,20170412,01,,"무역(의류) 외 도매,도소매",,,김형엽,3
2398500570,(주),스타비전카린,,"Star Vision Car Rin Co., Ltd.",M,2,2,1,2,N,N,,10,47822,,,0,N,4065736,20170401,01,,안경 제조 및 도소매,,,김병희외 1명,
6198800705,,닥터슬라이드,(주),"Doctorslide Co., Ltd.",M,2,2,1,1,N,N,,10,64992,,,0,N,,20170524,01,,"회사의 주식 또는 지분을 취득, 소유함으로써 해당 회사의 제반 사업내용을 지배, 경영지도",,doctorslide.co.kr,박태윤,3
3678600630,(주),데니앤씨씨컴퍼니,,"Deni& CC Company Co., Ltd.",M,2,2,1,1,N,N,,10,58219,,,0,N,,20170525,01,,게임소프트웨어 개발 및 서비스업,,,양준,
6268800682,(주),대한엠알오,,"Daehan MRO Co., Ltd.",M,2,2,1,1,N,N,,10,46539,,,0,N,,20170524,01,,산업안전용품 도.소매업,,,이은희,2
3628700777,(주),맥킨리에스엔티,,"Mac Kinri S&T Co., Ltd.",M,2,2,1,1,N,N,,10,26421,,,0,N,,20170525,01,,"cctv,감시카메라류 제조",,www.insungsystem.net,이준화,4
1868700682,(주),알리앙스슈트,,ALLIANG SHOOT CO.LTD,M,2,2,1,1,N,N,,10,33110,,,0,N,,20170523,01,,"악세사리 및 모조장식용품, 안마기",,,김상민,0
4738700664,(주),수성포장,,SU SEONG,M,2,2,1,1,N,N,,10,22210,,,0,N,,20170522,01,,1차플라스틱제품 제조업,,,전성표,7
4038600692,(주),프리모,,PRIMO co.ltd,M,2,2,1,1,N,N,,10,58222,,,0,N,,20170526,01,,스마트시스템(SMART SYSTEM) 욕조 및 스마트 필터교체기 연구개발,,,정진욱,1
4408100774,(주),영주테크,,"Youngju Tech Co., Ltd.",M,2,2,1,1,N,N,,10,15219,,,0,N,,20170525,01,,신발 및 신발부품 제조업,,,이효,20
8518100810,(주),한주,,"Hanjoo Co., Ltd.",M,2,2,1,1,N,N,,10,31114,,,0,N,,20170526,01,,조선기자재 제작 및 설치업,,,강기택,0
2378600931,(주),진용,,"Jinyong Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20170530,01,,"농,수산물 도,소매업",,,조진효,0
6108549578,(주),무궁한강압구정점,,"Mugunghangangapgujeong Branch Co., Ltd.",M,2,2,1,2,N,N,,10,,,,0,N,4054446,,01,,,,,신상수,3
7908800718,(주),안센코리아,,AnsenKorea,M,2,2,1,1,N,N,,10,42412,,,0,N,,20170530,01,,습식방수공사,,www.ansenpp.com,윤종구,5
8278800892,,케이피엘팜,(주),"KPL PHARM CO.,LTD.",M,2,2,1,1,N,N,,10,46441,,,0,N,,20170530,01,,의약품(완제 및 원료) 도소매업,,,구대연,36
5228800696,(주),버전알,,VERSION R INC,M,2,2,1,1,N,N,,10,58222,,,0,N,,20170601,01,,"소프트웨어 개발, 제작, 도소매, 공급, 유통, 유지보수 및 수출입",,www.ver-r.com,강민우,12
1998600605,(주),더컴퍼니그룹,,THE COMPANY GROUP,M,2,2,1,1,N,N,,10,71531,,,0,N,,20170605,01,,"의류, 잡화 외",,,엄정윤외 1명,8
7328800838,(주),에스제이유앤아이,,SJ U&I,M,2,2,1,1,N,N,,10,14191,,,0,N,,20170601,01,,속옷,,www.boody.co.kr,연오흠,4
1708700673,(주),히든트랙,,"Hidden Track Co.,Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20170601,01,,소프트웨어 및 앱 개발업,,linder.kr,오정민,17
4078130892,(주),모아프린텍,,"Moa Printech Co., Ltd.",M,2,2,1,1,N,N,,10,18112,,,0,N,,20170601,01,,실크인쇄업,,,신광수,5
4528100705,(주),에이에스에이피테크,,"ASAP Tech Co., Ltd.",M,2,2,1,1,N,N,,10,25924,,,0,N,,20170524,01,,일반 기계부품 레이져마킹 제조업,,,탁성원,7
6918700622,(주),한국놀이교육협회,,"Korea Nol E Education Association Co., Ltd.",M,2,2,1,1,N,N,,10,85699,,,0,N,,20170601,01,,전문자격과정 운영 사업,,,정영혜,
2748700785,(주),한세테크,,"Hanse Tech Co., Ltd.",M,2,2,1,1,N,N,,10,29000,,,0,N,,20170530,01,,기계 및 금속 가공업,,,하현우,4
4358600710,(주),한국기업금융대부,,Kross Financial,O,2,2,1,1,N,N,,10,64919,,,0,N,,20170602,01,,대부업,,www.90days.kr,곽기웅,2
2668800802,(주),건호물산,,"Geonho Moolsan Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20170605,01,,"농수산물, 잡화, 식품 도.소매업",,,이돈필,1
2698800650,(주),케이피내츄럴,,"KP NATURAL Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20170609,01,,과실 및 채소 도소매업,,,강범구외  1명,0
6798800653,(주),더가락,,"The Garak Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20170612,01,,"농, 수산물 도소매업",,,손점덕,3
1048700846,(주),에스앤제이,,S&J AY,M,2,2,1,1,N,N,,10,47410,,,0,N,,20170612,01,,여성의류,,,백영우,3
8078100661,(주),운석,,"Unseok Co., Ltd.",M,2,2,1,1,N,N,,10,14110,,,0,N,,20170612,01,,"의류, 섬유 제조 및 도소매업",,,유수정,
8958600718,(주),프레드앤코,,"Peu Red & Co Co., Ltd.",M,2,2,1,1,N,N,,10,46721,,,0,N,,20170612,01,,"비철금속, 각종 합금 수출입업",,,서우진,3
8698100790,(주),양주옥정4차주택위탁관리부동산투자회사,,Yangjuokjung Real Estate Investment Trusts 4,M,2,2,1,1,N,N,,10,68221,,,0,N,,20170612,01,,부동산의 취득·관리·개량 및 처분,,,장성욱,
5458100725,(주),원에스앤티,,"Won S&T Co., Ltd.",M,2,2,1,1,N,N,,10,46721,,,0,N,,20170612,01,,철강재 유통 및 도소매업,,,이정민,4
8148600835,(주),원탑건설,,"Won Top Construction Co., Ltd.",M,2,2,1,1,N,N,,10,41229,,,0,N,,20170612,01,,건축공사업,,,김대중외 2명,5
7188700820,(주),이레산업,,IRE Community,M,2,2,1,1,N,N,,10,20112,,,0,N,,20170615,01,,캠핑용 숯 개발 및 연구업,,,이미서,
1108800722,(주),스퀴즈펍,,SQUEEZE PUB.CO,M,2,2,1,1,N,N,,10,58219,,,0,N,,20170607,01,,게임소프트웨어 개발 및 공급업,,,이상혁,6
8708700507,(주),코나,,"CONA CO., LTD.",M,2,2,1,1,N,N,,10,46443,,,0,N,,20161030,01,,화장품 도소매,,,김라희,4
6088700751,(주),스타트잇,,"Start Is Co., Ltd.",M,2,2,1,1,N,N,,10,59201,,,0,N,,20170621,01,,"음반, 비디오물 제작 판매업",,www.alli-ver.com,유나희,4
5958600759,(주),현진건설산업,,"Hyunjin Construction Industry Co., Ltd.",M,2,2,1,1,N,N,,10,68221,,,0,N,,20170614,01,,부동산컨설팅업,,,최병현,8
6678600700,(주),더청남,,"The Cheongnam Co., Ltd.",M,2,2,1,1,N,N,,10,46311,,,0,N,,20170615,01,,"농,수산물 도소매업",,,한상규,
7788100719,(주),온유로지스,,"ONYOO LOGIS Co., Ltd.",M,2,2,1,1,N,N,,10,52900,,,0,N,,20170615,01,,화물운송,,www.onu24.com,최용호,7
6928600609,(주),캣글루,,"CATGLOO CO.,LTD.",M,2,2,1,1,N,N,,10,46799,,,0,N,,20170615,01,,"반려동물 자동화장실 도,소매업",,www.catgloo.com,김영준,5
8378100658,(주),엔터핀,,"Enterphin Co., Ltd.",M,2,2,1,1,N,Y,,10,58221,,,0,N,,20170619,01,,하드웨어 제조업,,,김민욱,7
2438700781,,약암홍염천관광호텔,(주),YAKAM,M,2,2,1,1,N,N,,10,55101,,,0,N,,20170615,01,,"사우나 시설, 숙박시설 운영",,,이한일외 1명,10
4398100740,(주),샘쿡,,"Samcook Co., Ltd.",M,2,2,1,1,N,N,,10,56191,,,0,N,,20170618,01,,도너츠. 핫도그,,-,이원용,4
7608700928,,에스제이특수강,(주),"SJ Special Steel Co., Ltd.",M,2,2,1,1,N,N,,10,24130,,,0,N,,20170619,01,,"철강,특수강 및 스텐레스 제조 및 도,소매업",,,하재준,0
8628100824,,렌트플러스,(주),"Rent Plus Co., Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20170609,01,,소프트웨어 개발 및 공급업,,,이태희,0
8648700671,(주),두성코프레이션,,DUSUNG,M,2,2,1,1,N,N,,10,74100,,,0,N,,20170620,01,,"근로자 파견 , 기타도급",,,성기선,28
8208100932,,코리아텍,(주),"Korea Tech Co., Ltd.",M,2,2,1,1,N,N,,10,29271,,,0,N,,20170614,01,,반도체장비 제조업,,,김오수,
3558600845,(주),청미,,Chungmi,M,2,2,1,1,N,N,,10,10797,,,0,N,,20170616,01,,어묵,,,전창수,12
2648800728,,토탈테크놀러지,(주),"Total Technology Co., Ltd.",M,2,2,1,1,N,N,,10,25921,,,0,N,,20170616,01,,금속열처리업,,,이재석,51
7768800731,(주),윤석,,"Yunseok Co., Ltd.",M,2,2,1,1,N,N,,10,42420,,,0,N,,20170613,01,,금속구조물 창호공사업,,,석기호,3
5168700603,(주),에이블이노베이션,,"Able Iinnovation Co.,Ltd",M,2,2,1,1,N,N,,10,26310,,,0,N,,20170619,01,,컴퓨터,,,이용진,2
2598500477,,쎄니트해운대지점,,,M,2,2,1,2,N,N,,10,,,,0,N,1787776,,01,,,,,박승배외  1명,173
2748500059,(주),소마시스템김해지점,,"Soma System Gimhae Branch Co., Ltd.",M,2,2,1,2,N,N,,10,68110,,,0,N,2242009,20150720,01,,부동산 임대업,,,손용태,
2268800750,(주),세븐플로어,,7FLOOR Inc.,M,2,2,1,1,N,Y,,10,58221,,,0,N,,20170620,01,,"시스템, 응용 소프트웨어 개발 및 공급업",,www.bemeal.live,정운영,5
3798600778,(주),어싱플러스,,earthingplus,M,2,2,1,1,N,N,,10,13221,,,0,N,,20170626,01,,"기능성 침구류,방석,패드,의류,소모품등의 제조업",,,지실환,5
6998100658,(주),더식스데이,,"The 6th Day Co.,Ltd.",M,2,2,1,1,Y,Y,,10,47911,,,0,N,,20170627,01,,통신판매업 (온라인),미국,dolobox.co,구원회,13
7338100773,(주),금형알테크,,"Mold R Tech Co., Ltd.",M,2,2,1,1,N,N,,10,22229,,,0,N,,20170616,01,,건축용 플라스틱제품 제조업,,,지용옥,18
3728600684,(주),태광,,"Taekwang Co., Ltd.",M,2,2,1,1,N,N,,10,14190,,,0,N,,20170620,01,,"의류, 가방, 모자, 산업안전장구 제조업",,,장민정,3
8828600750,,에이에스에스케이알원,(주),ASSKR 1,M,2,2,1,1,N,N,,10,68221,,,0,N,,20170627,01,,"부동산의 취득, 관리, 임대, 개량, 처분, 자문 기타 서비스의 제공",,,양채토마스,
3568800838,(주),다원미트,,"Dawon Meat Co., Ltd.",M,2,2,1,1,N,N,,10,10129,,,0,N,,20170621,01,,축산물가공업,,,신주역,4
3018700675,,스티모,(주),"Seu T Mo Co., Ltd.",M,2,2,1,1,N,N,,10,35300,,,0,N,,20170620,01,,스팀세차기제조,,,서점옥,2
5078600989,(주),빅프라임투어,,"bigprime tour Co., Ltd.",M,2,2,1,1,N,N,,10,75210,,,0,N,,20170621,01,,여행알선,,,김동율외  1명,23
8588700792,(주),세기네오텍,,"Century Neo Tech Co., Ltd.",M,2,2,1,1,N,N,,10,29241,,,0,N,,20170623,01,,중장비부품 및 발전설비부품 제조업,,,조재일,8
3648100785,(주),따스한,,"Ttaseuhan Co., Ltd.",M,2,2,1,1,N,N,,10,46699,,,0,N,,20170623,01,,"건축자재 및 바닥재 도, 소매업",,,김정란,0
2578500637,,제이에이치푸드,(주),"JH Food Co., Ltd.",M,2,2,1,2,N,N,,10,,,,0,N,6113072,,01,,,,,박정욱,
5718100762,,엘앤씨글로벌,(주),"L&C Global Co., Ltd.",M,2,2,1,1,N,N,,10,13109,,,0,N,,20170627,01,,"섬유, 의류, 잡화 제조 및 도,소매업",,,김홍렬,3
6518700793,(주),대산지에스,,"Daesan GS Co., Ltd.",M,2,2,1,1,N,N,,10,46312,,,0,N,,20170629,01,,"농, 수산물 도소매업",,,반봉준,
3698100854,(주),데일리펀딩대부,,DAILY FUNDING LOAN CORP.,O,2,2,1,1,N,N,,10,64919,,,0,N,,20170630,01,,대부업,,www.daily-funding.com,정용,0
5268600715,(주),한경희,,HAAN,M,2,2,1,1,N,N,,10,46521,,,0,N,,20170630,01,,가정용 전기기기,,www.haan.com,한경희,6
6858100853,(주),세진디에스,,"Sejin DS Co., Ltd.",M,2,2,1,1,N,N,,10,30391,,,0,N,,20170628,01,,"자동차부품, 전자부품, 통신부품 제조업",,,차승훈,8
4148600784,(주),대성푸드,,"Daeseong Food Co., Ltd.",M,2,2,1,1,N,N,,10,46321,,,0,N,,20170629,01,,"축산 가공품 도,소매업",,,김대진,10
3018634348,(주),루나유엑스,,"LUNAUX Co., Ltd",M,2,2,1,1,N,N,,10,62021,,,0,N,,20170703,01,,UI/UX 디자인 외,,www.lunaux.com,문유선,8
7648100817,(주),엔에스코리아앤이탑,,"NSKOREA&ITAB Co., Ltd.",M,2,2,1,1,N,N,,10,46432,,,0,N,,20170629,01,,"조명기구, 조명설계",,,배명인,8
1558700844,(주),송연건업,,"Songyeon Construction Co., Ltd.",M,2,2,1,1,N,N,,10,46699,,,0,N,,20170630,01,,건축자재,,,성계숙,2
2998700810,(주),비앤아이,,"B&I Co., Ltd.",M,2,2,1,1,N,N,,10,42412,,,0,N,,20170629,01,,인테리어 관련 건축업,,,신채희,4
4748600772,(주),성한철강,,"Sunghan Steel Co., Ltd.",M,2,2,1,1,N,N,,10,24121,,,0,N,,20170628,01,,산업용철근 제조 판매업,,,조성우,0
7108600829,(주),거상종합,,"Geosang General Co., Ltd.",M,2,2,1,1,N,N,,10,25119,,,0,N,,20170629,01,,"조립식건축, 일반건축 제조 및 도소매업",,,강용운,5
1308708167,(주),대박사,,"Dae Baksa Co., Ltd.",M,2,2,1,1,N,N,,10,14191,,,0,N,,20170703,01,,의류제조업,,,한영수,15
6198700649,(주),마인드크립션,,Mindcryption Inc.,M,2,2,1,1,N,N,,10,27219,,,0,N,,20170705,01,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업",,,김태석,0
3258100946,(주),에이지리테일,,"AG Retail Co., Ltd.",M,2,2,1,1,N,N,,10,10799,,,0,N,,20170705,01,,각종 식·음료 제조 가공 및 판매업,,,신동훈,1
2088800693,(주),215맨션,,"215MANSION Co., Ltd.",M,2,2,1,1,N,Y,,10,58219,,,0,N,,20170707,01,,게임 소프트웨어 개발 및 공급업,,,조형호,12
8088800718,(주),에스엘엘게임즈,,"SLL Games Co., Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20170705,01,,소프트웨어 개발 및 공급업,,,한재순,0
2568100747,,태윤유통,(주),"Taeyun Distribution Co., Ltd.",M,2,2,1,1,N,N,,10,46101,,,0,N,,20170706,01,,농산물 중개업,,,백정욱,
4998100738,(주),에스엘피,,"SLP Co., Ltd.",M,2,2,1,1,N,N,,10,71531,,,0,N,,20170705,01,,경영 컨설팅 자문업,,,표미선,
8678600810,(주),명보산업,,"Myeong Bo Industry.Co.,Ltd.",M,2,2,1,1,N,N,,10,30399,,,0,N,,20170704,01,,자동차 부품 제조업,,,김근모외  1명,37
6668100740,(주),선테크,,SUNTAKE  CO.LTD,M,2,2,1,1,N,N,,10,25912,,,0,N,,20170706,01,,열간단조 외,,suntek.kr,이상국,15
2408700706,(주),세명에프에이,,"Semyung FA Co., Ltd.",M,2,2,1,1,N,N,,10,26299,,,0,N,,20170711,01,,전자부품 제조업,,,홍상진,0
7728100900,(주),하이첸,,"heizen Co., Ltd.",M,2,2,1,1,N,N,,10,29199,,,0,N,,20170704,01,,드라이아이스 자동판매기 제조 및 판매,,www.heizen.kr,박은영,3
7958801051,(주),한성자동차,,"Hansung Car Co., Ltd.",M,2,2,1,1,N,N,,10,30201,,,0,N,,20170710,01,,특장차 조립 및 제조업,,,김진수,1
3448600637,,호산,(주),"HOSAN CO.,LTD.",M,2,2,1,1,N,N,,10,29270,,,0,N,,20170707,01,,반도체 및 디스플레이 장비,,,정병일,122
8068500706,,협화전기공업(주)안성지점,,"Hyeophwa Electric Industrial Anseong Branch Co., Ltd.",M,2,2,1,2,N,N,,10,28909,,,0,N,1745712,20170601,01,,전기기계기구 제조업,,,정재현,
3548100814,(주),원탱크터미널,,"One Tank Terminal co.,ltd.",M,2,2,1,1,N,N,,10,52104,,,0,N,,20170712,01,,위험물품 보관업,,,이종만,5
2228600884,(주),오비탈,,"ORBITAL Co., Ltd.",M,2,2,1,1,N,N,,10,22232,,,0,N,,20170711,01,,플라스틱 합성수지 제조업 및 도.소매업,,www.orbital.co.kr,배민준,3
8328700766,(주),율미트,,"Yul Meat Co., Ltd.",M,2,2,1,1,N,N,,10,10122,,,0,N,,20170717,01,,식육 포장 처리업,,,박창현,3
8718100871,(주),삼육오푸드,,"365 Food Co., Ltd.",M,2,2,1,1,N,N,,10,10799,,,0,N,,20170712,01,,"식품제조 및 판매, 유통업",,,박순학,3
2498100657,(주),보성이엔지,,"Boseong ENG Co., Ltd.",M,2,2,1,1,N,N,,10,29199,,,0,N,,20170715,01,,음식물처리감량기 제조 및 판매업,,,윤희태,6
4708100775,(주),마커스코리아,,"Marker Seu Korea Co., Ltd.",M,2,2,1,1,N,N,,10,46599,,,0,N,,20170713,01,,소방물품 관련 도소매(유통),,,김보민,4
4668600825,(주),진명테크,,"Jinmyeong Tech Co., Ltd.",M,2,2,1,1,N,N,,10,26290,,,0,N,,20170701,01,,기계부품 및 전자부품 제조,,,정옥식,12
8058100928,(주),라티오,,"Ra TO Co., Ltd.",M,2,2,1,1,N,N,,10,46312,,,0,N,,20170718,01,,"농산물 도매, 수출입업",,,김혜숙,5
1358800740,,솔라브리지대부,(주),"SolarBridge Lending, Inc.",M,2,2,1,1,N,N,,10,64919,,,0,N,,20170718,01,,대부업 및 대부 중개업,,,김태호,
3558600904,,기품한우,(주),"Gipum Hanwoo Co., Ltd.",M,2,2,1,1,N,N,,10,46313,,,0,N,,20170718,01,,축산물 유통 도.소매업,,,황량중,5
1718701001,(주),베스틴마인드,,"Bestinmind Co., Ltd.",M,2,2,1,1,N,Y,,10,58222,,,0,N,,20170724,01,,소프트웨어 개발 및 공급업,,,김환,5
7618800699,(주),성진건설산업,,"Sungjin Construction Industry Co., Ltd.",M,2,2,1,1,N,N,,10,42491,,,0,N,,20170725,01,,"방수공사, 습식공사 외",,,김정환,5
8978600714,(유),재미코리아,,Jaemi Korea,M,2,2,1,1,N,N,,10,58222,,,0,N,,20170721,04,,소프트웨어 개발 및 공급업,,,조래환,3
3018700700,(주),후픽,,"Hupik Co., Ltd.",M,2,2,1,1,N,N,,10,58222,,,0,N,,20170718,01,,모바일 응용 소프트웨어 개발,,,이영복,3
4658100773,(주),광성알텍,,"Kwangsung R Tech Co., Ltd.",M,2,2,1,1,N,N,,10,24222,,,0,N,,20170720,01,,알루미늄 폼 건축자재 제조 및 가공판매업,,,김미선,0
5918600742,(주),승연테크,,"Seungyeon Tech Co., Ltd.",M,2,2,1,1,N,N,,10,29199,,,0,N,,20170724,01,,기계제작 및 설계 제조업,,,강상완,0
8268800720,(주),럭스코리아,,"LUXKOREA CO,.LTD",M,2,2,1,1,N,N,,10,28422,,,0,N,,20170725,01,,엘이디조명기구,,,김애경,4
2678600645,(유),새마음,,Saemaeum Ltd.,M,2,2,1,1,N,N,,10,01411,,,0,N,,20170719,04,,곡물도정업,,,최혁진,
4738700704,(주),티아이에프,,"TIF Co., Ltd.",M,2,2,1,1,N,N,,10,14191,,,0,N,,20170726,01,,의류 제조 및 도소매업,,,오세종,4
8048800773,(주),블루문캐피탈쇼셜대부,,"BLUEMOON CAPITAL SOCIAL LOAN, CORPORATION",O,2,2,1,1,N,N,,10,64919,,,0,N,,20170727,01,,대부업,,bluemoonfund.co.kr,김중현,1
1528600891,(주),해성푸드,,"HAESUNGFOOD CO.,LTD.",M,2,2,1,1,N,N,,10,10129,,,0,N,,20170801,01,,축산물 가공업,,,최태환,3
1048700870,(주),미래로유통,,"Mirae Ro Distribution Co., Ltd.",M,2,2,1,1,N,N,,10,46329,,,0,N,,20170728,01,,"라면,과자,스낵 판매업",,,장병주,3
5218800785,,티지이앤이,(주),"Think Green Environment & Energy., LTD.",M,2,2,1,1,N,N,,10,41224,,,0,N,,20170801,01,,철구조물공사 외,,,진윤정,9
8438500613,,앨리스퀘어,,alleysquare,M,2,2,1,2,N,N,,10,71393,,,0,N,1622964,19990527,01,,광고영상물,,www.alleysquare.co.kr,정철웅,27
4668500677,(주),로쉬스타필드코엑스몰지점,,,M,2,2,1,2,N,N,,10,,,,0,N,5957048,,01,,,,,김경아,30
7838800739,(주),비투파트너스,,"BTWO PARTNERS CO.,TLD",M,2,2,1,1,N,N,,10,71310,,,0,N,,20170804,01,,광고 및 홍보대행업,,,김병수,5
6968700928,(주),코디,,KORDI,M,2,2,1,1,N,N,,10,26310,,,0,N,,20170803,01,,"컴퓨터 하드웨어 및 소프트웨어 개발,제조,판매,임대,서비스,유지보수업",,,김진일,
4478800774,(주),유신,,"Yooshin Co., Ltd.",M,2,2,1,1,N,N,,10,31113,,,0,N,,20170807,01,,선박건조,,,손우익,204
6808700812,(유),길목,,Gilmok Ltd.,M,2,2,1,1,N,N,,10,46522,,,0,N,,20170808,04,,"통신기기 도,소매업",,,전철우,4
5678600939,(주),슝마오투어,,"Syungma O Tour Co., Ltd.",M,2,2,1,1,N,N,,10,75210,,,0,N,,20170808,01,,국내외 여행사업,,,박건,0
5968700856,(주),세우,,"Sewoo Co., Ltd.",M,2,2,1,1,N,N,,10,46443,,,0,N,,20170810,01,,"화장품 및 생활용품, 잡화 등 무역업",,,고영모,4
5068600856,(주),에스씨피기술,,"SCP Tech Co., Ltd.",M,2,2,1,1,N,N,,10,20202,,,0,N,,20170808,01,,반도체용 불소수지 제조,,,한윤조,2
